filename,original_min,original_max,subtracted_min,subtracted_max,subtracted_mean,subtracted_std
Defect_L10_B182_el5495_H4_W4.npy,-272.0759,4774.7767699999995,-281.50647919999983,69.85975600000006,-0.02394754205395486,7.697164717658441
Defect_L10_B183_el5499_H4_W4.npy,-272.0783,4774.63083,-292.63259370000014,59.962588000000096,-0.015606377056104993,7.979159674713737
Defect_L10_B184_el5503_H4_W4.npy,-271.38140000000004,4774.53798,-305.11830870000017,59.62209210000037,-0.004267102962932044,8.332037629380787
Defect_L10_B185_el5507_H4_W4.npy,-270.85060000000004,4780.17876,-320.51279150000005,64.49322220000045,0.010017690263934835,8.825488834823348
Defect_L10_B186_el5511_H4_W4.npy,-278.5635,4750.45558,-318.03792959999964,62.19133537000016,0.025754545204360508,8.801759381340515
Defect_L10_B187_el5515_H4_W4.npy,-267.0977,4789.191529999999,-302.2731600999998,55.71321056350007,0.036790407078709446,8.427854612715844
Defect_L10_B188_el5519_H4_W4.npy,-272.60360000000003,4775.04173,-299.8331860999999,57.22789436500034,0.025253748076110416,8.280515615321619
Defect_L10_B189_el5523_H4_W4.npy,-272.40189999999996,4775.538689999999,-301.66688369999997,58.64316389999976,0.016525682916889637,8.252335677352436
Defect_L10_B18_el467_H4_W4.npy,-272.1567,4775.45703,-298.9775378500003,61.16890620000004,-0.0035646419717906847,8.211723367236894
Defect_L10_B190_el5527_H4_W4.npy,-272.2997,4776.0107800000005,-303.25479589999986,63.47699239999997,0.009538037789787391,8.281008229345835
Defect_L10_B191_el5531_H4_W4.npy,-272.2693,4776.4967,-298.7146749000001,64.54032000000029,-0.0007981265948646505,8.187331617215658
Defect_L10_B192_el5535_H4_W4.npy,-272.2575,4776.993189999999,-288.55943780000007,70.27933999999982,-0.012490418983438929,7.9498417385764
Defect_L10_B193_el5539_H4_W4.npy,-272.2629,4777.37207,-270.121091,111.01289999999995,-0.01173855200863586,7.554845821131615
Defect_L10_B194_el5827_H4_W4.npy,-272.1008,4774.9208100000005,-271.456015,110.1752899999999,-0.006891446259596619,7.4990569247363705
Defect_L10_B195_el5831_H4_W4.npy,-272.102,4774.88721,-288.63915080000015,72.84755699999982,-0.013080231515225534,7.8757954883806685
Defect_L10_B196_el5835_H4_W4.npy,-272.10769999999997,4774.80428,-298.1913419,62.50237190000007,-0.00873677259989304,8.116929118300316
Defect_L10_B197_el5839_H4_W4.npy,-271.67789999999997,4774.75755,-306.0917080889999,60.53609280000023,-0.0028131112324486186,8.336084946164481
Defect_L10_B198_el5843_H4_W4.npy,-271.3704,4778.50011,-312.26662629999987,62.49520335000011,0.0025064511801600156,8.510907837719673
Defect_L10_B199_el5847_H4_W4.npy,-275.937,4761.5842299999995,-309.04312959000004,59.18368009999995,0.004472647580032679,8.425465249500634
Defect_L10_B19_el471_H4_W4.npy,-272.15860000000004,4775.436549999999,-296.9898930899999,60.120602999999846,-0.0040951122273404205,8.148980391096233
Defect_L10_B1_el115_H4_W4.npy,-272.1572,4775.44741,-328.9869429999999,132.10261000000037,0.003653722197252738,9.276952544837503
Defect_L10_B200_el5851_H4_W4.npy,-269.2036,4783.68112,-301.78989000000024,56.021350800000164,0.0058420656913868215,8.23405097491681
Defect_L10_B201_el5855_H4_W4.npy,-272.4256,4775.35957,-298.9232606999999,57.539556400000265,2.898675818420706e-05,8.133586278560086
Defect_L10_B202_el5859_H4_W4.npy,-272.3093,4775.558300000001,-299.35188560000006,58.34658131800006,0.0017745345368591287,8.123772050798916
Defect_L10_B203_el5863_H4_W4.npy,-272.25829999999996,4775.77077,-300.41725457999996,59.604505400000335,0.0009209484194296002,8.157781607581114
Defect_L10_B204_el5867_H4_W4.npy,-272.2378,4775.93431,-300.65755220000005,63.08522220000009,-0.0024252366178005337,8.183647988529536
Defect_L10_B205_el5871_H4_W4.npy,-272.2267,4776.098840000001,-297.38847869999995,74.78160600000024,-0.005189821424573575,8.13413603461928
Defect_L10_B206_el5875_H4_W4.npy,-272.2305,4776.17535,-284.289947,115.2830100000001,0.0033546399686707903,7.886242572389663
Defect_L10_B207_el6163_H4_W4.npy,-272.1304,4775.08894,-270.55146700000023,110.59929000000011,-0.0038792080126800266,7.41746197776985
Defect_L10_B208_el6167_H4_W4.npy,-272.1333,4775.04374,-288.0926479,71.86830199999986,-0.009237447568683771,7.815193483772211
Defect_L10_B209_el6171_H4_W4.npy,-272.1408,4774.94666,-297.5371169,61.662892100000136,-0.006953215307696583,8.05122786934519
